Precision,Recall,Threshold
0.7859295616980969,0.9947683923705722,1.2527198504647168e-07
0.7859464812382941,0.9947683923705722,1.254690402458567e-07
0.7859634015069967,0.9947683923705722,1.2569147459493006e-07
0.785980322504252,0.9947683923705722,1.2757979046612513e-07
0.7859972442301068,0.9947683923705722,1.2765073928662196e-07
0.7860141666846082,0.9947683923705722,1.280026864036758e-07
0.7860310898678035,0.9947683923705722,1.2838279511238318e-07
0.7860480137797394,0.9947683923705722,1.2935653367555802e-07
0.7860434071139437,0.9947411444141689,1.294052649294323e-07
0.7860603320198953,0.9947411444141689,1.2974871351030675e-07
0.7860772576547091,0.9947411444141689,1.2981311245765482e-07
0.786094184018432,0.9947411444141689,1.3010487492551307e-07
0.7860895779500431,0.9947138964577656,1.3066457202691367e-07
0.7861065053080385,0.9947138964577656,1.3081193130136928e-07
0.7861018993066023,0.9946866485013623,1.310635941689826e-07
0.7860972931067899,0.9946594005449592,1.3152500109179776e-07
0.786114221724524,0.9946594005449592,1.3164373414645769e-07
0.7861311510713901,0.9946594005449592,1.3183657072179258e-07
0.7861480811474351,0.9946594005449592,1.322079985972896e-07
0.786165011952706,0.9946594005449592,1.3245855901385004e-07
0.7861819434872501,0.9946594005449592,1.325383727461961e-07
0.7861988757511146,0.9946594005449592,1.32595322539522e-07
0.7861942709455094,0.9946321525885559,1.3265780224418482e-07
0.7862112042042689,0.9946321525885559,1.326760600887138e-07
0.7862281381924701,0.9946321525885559,1.3289395873464296e-07
0.78624507291016,0.9946321525885559,1.3297814830125158e-07
0.7862620083573859,0.9946321525885559,1.3346397436573305e-07
0.7862789445341949,0.9946321525885559,1.335695684829584e-07
0.7862958814406341,0.9946321525885559,1.3381719557916278e-07
0.7863128190767508,0.9946321525885559,1.3398851602735238e-07
0.7863297574425919,0.9946321525885559,1.348821580948305e-07
0.7863466965382047,0.9946321525885559,1.3538636657284706e-07
0.7863420939250323,0.9946049046321526,1.3569470923012882e-07
0.7863590340162433,0.9946049046321526,1.364214754086232e-07
0.7863759748373476,0.9946049046321526,1.3643018688698516e-07
0.7863929163883921,0.9946049046321526,1.3733094704468238e-07
0.7863883143743536,0.9945776566757493,1.382299093083392e-07
0.7863837121620166,0.9945504087193461,1.3990478712210383e-07
0.7864006549747921,0.9945504087193461,1.4097800038649373e-07
0.7864175985176567,0.9945504087193461,1.410722259293484e-07
0.7864345427906576,0.9945504087193461,1.4154358201682886e-07
0.786451487793842,0.9945504087193461,1.4271920117552477e-07
0.786468433527257,0.9945504087193461,1.4302733111853624e-07
0.7864638324462927,0.9945231607629428,1.4441335081626618e-07
0.7864592311670402,0.9944959128065395,1.4522323942942272e-07
0.7864761781627772,0.9944959128065395,1.46272632863266e-07
0.7864931258888936,0.9944959128065395,1.472150686028617e-07
0.786510074345437,0.9944959128065395,1.4752573496491419e-07
0.7865270235324541,0.9944959128065395,1.5028693516748581e-07
0.7865439734499925,0.9944959128065395,1.50752302829875e-07
0.7865393733028748,0.9944686648501362,1.5108463120619306e-07
0.7865347729574793,0.994441416893733,1.5114281756840997e-07
0.7865517241379311,0.994441416893733,1.5127260800830975e-07
0.7865686760490528,0.994441416893733,1.5163075041039163e-07
0.7865856286908919,0.994441416893733,1.5177646878089783e-07
0.7866025820634955,0.994441416893733,1.521168935727891e-07
0.7866195361669109,0.994441416893733,1.5216350396919229e-07
0.7866364910011855,0.994441416893733,1.5221045376088172e-07
0.7866318920550072,0.9944141689373297,1.5239217845157522e-07
0.7866488478865346,0.9944141689373297,1.5306019363228977e-07
0.786665804449043,0.9944141689373297,1.5315077320389167e-07
0.7866612058373391,0.9943869209809264,1.5359044730266107e-07
0.7866781633972839,0.9943869209809264,1.5488758987425298e-07
0.7866951216883313,0.9943869209809264,1.5696079834841412e-07
0.786690523411227,0.9943596730245232,1.5705805635840277e-07
0.7867074826998943,0.9943596730245232,1.5744886730945892e-07
0.7867028844910102,0.9943324250681199,1.5802406227161133e-07
0.7866982860838633,0.9943051771117166,1.582735522237296e-07
0.7867152466367713,0.9943051771117166,1.588949841047173e-07
0.7867322079210055,0.9943051771117166,1.5927274060663789e-07
0.7867491699366134,0.9943051771117166,1.5942099839330514e-07
0.7867445721308295,0.9942779291553133,1.6003006338646704e-07
0.7867399741267788,0.9942506811989101,1.6113109800383788e-07
0.7867569374070161,0.9942506811989101,1.6154960459059767e-07
0.7867739014187761,0.9942506811989101,1.6172287460055127e-07
0.7867693037497036,0.9942234332425068,1.618112186279166e-07
0.7867862687597033,0.9942234332425068,1.6240490392147885e-07
0.7868032345013477,0.9942234332425068,1.6395317771412487e-07
0.7868202009746841,0.9942234332425068,1.6414909539387008e-07
0.7868156039074461,0.9941961852861035,1.6425075122214673e-07
0.7868325713792806,0.9941961852861035,1.643962391139552e-07
0.786849539582929,0.9941961852861035,1.6507793292902058e-07
0.7868449428509813,0.9941689373297002,1.655471688455193e-07
0.786840345920766,0.994141689373297,1.6909778061703676e-07
0.7868573153899241,0.994141689373297,1.6946663602157117e-07
0.7868742855910453,0.994141689373297,1.716483826608545e-07
0.7868912565241772,0.994141689373297,1.7176735009320333e-07
0.7868866601962687,0.9941144414168938,1.724279074850861e-07
0.7868820636700888,0.9940871934604905,1.726914053551758e-07
0.7868990358691198,0.9940871934604905,1.7367776835503834e-07
0.7869160088003107,0.9940871934604905,1.741514244120753e-07
0.7869329824637087,0.9940871934604905,1.7481688366551982e-07
0.7869499568593615,0.9940871934604905,1.7557052985303334e-07
0.7869669319873164,0.9940871934604905,1.7579121473433796e-07
0.7869839078476207,0.9940871934604905,1.7605739934686565e-07
0.7870008844403219,0.9940871934604905,1.767579401085135e-07
0.7870178617654673,0.9940871934604905,1.7679947523188424e-07
0.7870348398231043,0.9940871934604905,1.7691714692370817e-07
0.7870518186132804,0.9940871934604905,1.7846535536913243e-07
0.7870472245593597,0.9940599455040872,1.7935376914093775e-07
0.7870642043493269,0.9940599455040872,1.7976576827937391e-07
0.7870596103643934,0.994032697547684,1.8007509173539688e-07
0.7870765911542611,0.994032697547684,1.810376424557263e-07
0.7870719972383439,0.9940054495912807,1.8124329147254856e-07
