FPR,TPR,Threshold
0.01644859813084112,0.416158038147139,0.9708502081830972
0.01644859813084112,0.4191008174386921,0.9700288726710906
0.016542056074766356,0.4191008174386921,0.9700227500086905
0.016542056074766356,0.4208446866485014,0.9695861040422733
0.01663551401869159,0.4208446866485014,0.9695826516314177
0.01663551401869159,0.4234059945504087,0.9688098926873742
0.016728971962616822,0.4234059945504087,0.9688074889008811
0.016728971962616822,0.4241689373297003,0.9685253401662303
0.01691588785046729,0.4241689373297003,0.9685092598629286
0.01691588785046729,0.42422343324250683,0.9684925449975139
0.017009345794392523,0.42422343324250683,0.968485256176021
0.017009345794392523,0.42446866485013623,0.9684109286830618
0.017102803738317757,0.42446866485013623,0.9684029132937126
0.017102803738317757,0.42465940054495915,0.9683684072879284
0.017196261682242992,0.42465940054495915,0.9683378872020322
0.017196261682242992,0.42782016348773844,0.96742092515594
0.017289719626168223,0.42782016348773844,0.9674196804001569
0.017289719626168223,0.4306267029972752,0.9665235320682103
0.017383177570093458,0.4306267029972752,0.9665228116262623
0.017383177570093458,0.43256130790190733,0.9659486954836077
0.017476635514018693,0.43256130790190733,0.9659323890497122
0.017476635514018693,0.4342779291553133,0.9653396937397358
0.017570093457943924,0.4342779291553133,0.9653283782567991
0.017570093457943924,0.43553133514986375,0.964857279340975
0.01766355140186916,0.43553133514986375,0.9648400933921976
0.01766355140186916,0.43566757493188013,0.9647960407297802
0.017757009345794394,0.43566757493188013,0.9647946344557649
0.017757009345794394,0.43713896457765666,0.9643314905028418
0.017850467289719625,0.43713896457765666,0.9643250434545009
0.017850467289719625,0.43741144414168937,0.9642606137073444
0.01794392523364486,0.43741144414168937,0.9642603393003931
0.01794392523364486,0.4376294277929155,0.9642363378243155
0.018037383177570095,0.4376294277929155,0.9642053082486016
0.018037383177570095,0.4386376021798365,0.9638599571235958
0.018130841121495326,0.4386376021798365,0.9638559179770482
0.018130841121495326,0.4428882833787466,0.9623685054046005
0.01822429906542056,0.4428882833787466,0.9623596510726193
0.01822429906542056,0.4435967302452316,0.9621274703821281
0.018317757009345795,0.4435967302452316,0.9620676763061817
0.018317757009345795,0.4477111716621253,0.9602652782354554
0.018411214953271027,0.4477111716621253,0.960263986871455
0.018411214953271027,0.4482561307901907,0.9600695470803815
0.01850467289719626,0.4482561307901907,0.9600632695996615
0.01850467289719626,0.44899182561307904,0.9597778354306126
0.018598130841121496,0.44899182561307904,0.9597707322860103
0.018598130841121496,0.4512806539509537,0.9588730587207256
0.018691588785046728,0.4512806539509537,0.9588625808481681
0.018691588785046728,0.4513351498637602,0.9588339301314389
0.018785046728971962,0.4513351498637602,0.9588281714477137
0.018785046728971962,0.45231607629427795,0.9584960500412717
0.018878504672897197,0.45231607629427795,0.9584939980718903
0.018878504672897197,0.45495912806539507,0.9573233729448198
0.01897196261682243,0.45495912806539507,0.9573194384532246
0.01897196261682243,0.4557765667574932,0.9570099143562227
0.019065420560747663,0.4557765667574932,0.9570071833283963
0.019065420560747663,0.4563215258855586,0.9567553515776082
0.019158878504672898,0.4563215258855586,0.9567448307638079
0.019158878504672898,0.4567574931880109,0.956557003429128
0.01925233644859813,0.4567574931880109,0.9565481445726507
0.01925233644859813,0.45833787465940057,0.9557615783457248
0.019345794392523364,0.45833787465940057,0.9557439807711321
0.019345794392523364,0.45920980926430516,0.9554559642835725
0.0194392523364486,0.45920980926430516,0.9554551185103176
0.0194392523364486,0.45948228882833786,0.9553224043320873
0.01953271028037383,0.45948228882833786,0.955318645334414
0.01953271028037383,0.46002724795640326,0.9549635921985073
0.019626168224299065,0.46002724795640326,0.954940136704697
0.019626168224299065,0.4611444141689373,0.9543558428324141
0.0197196261682243,0.4611444141689373,0.9543469156021369
