FPR,TPR,Threshold
0.591214953271028,0.9568392370572207,0.29333333333333333
0.5969158878504673,0.9577929155313352,0.29
0.6037383177570094,0.9588283378746594,0.2866666666666667
0.611214953271028,0.9598910081743869,0.2833333333333333
0.6170093457943925,0.9609536784741144,0.28
0.6220560747663552,0.9619346049046321,0.27666666666666667
0.6281308411214953,0.9628337874659401,0.2733333333333333
0.6350467289719626,0.963732970027248,0.27
0.6423364485981309,0.9647411444141689,0.26666666666666666
0.6496261682242991,0.9655585831062671,0.2633333333333333
0.6560747663551402,0.9666757493188011,0.26
0.6630841121495327,0.9673024523160763,0.25666666666666665
0.6702803738317757,0.9679564032697547,0.25333333333333335
0.6774766355140187,0.9689645776566758,0.25
0.6842990654205607,0.969700272479564,0.24666666666666667
0.6903738317757009,0.9708446866485013,0.24333333333333335
0.6970093457943926,0.971825613079019,0.24
0.7039252336448598,0.9727520435967303,0.23666666666666666
0.711588785046729,0.9737602179836512,0.23333333333333334
0.7185046728971962,0.9743869209809264,0.23
0.7277570093457943,0.9751771117166212,0.22666666666666666
0.7325233644859813,0.9759673024523161,0.22333333333333333
0.7388785046728972,0.9767847411444142,0.22
0.7467289719626168,0.9772479564032698,0.21666666666666667
0.754392523364486,0.9778474114441417,0.21333333333333335
0.7617757009345795,0.9785013623978202,0.21
0.7683177570093458,0.9791008174386922,0.20666666666666667
0.7753271028037383,0.9798092643051771,0.20333333333333334
0.7817757009345795,0.9804632152588556,0.2
0.7895327102803739,0.9811716621253406,0.19666666666666666
0.795981308411215,0.981825613079019,0.19333333333333333
0.8022429906542056,0.9822888283378747,0.19
0.8084112149532711,0.983133514986376,0.18666666666666668
0.8142056074766355,0.9835694822888283,0.18333333333333332
0.8202803738317757,0.9840599455040872,0.18
0.8254205607476636,0.9846321525885559,0.17666666666666667
0.8331775700934579,0.9851771117166213,0.17333333333333334
0.8382242990654205,0.9856948228882834,0.17
0.8430841121495327,0.9863215258855585,0.16666666666666666
0.8493457943925233,0.986866485013624,0.16333333333333333
0.8546728971962617,0.9874931880108991,0.16
0.8613084112149533,0.9881471389645776,0.15666666666666668
0.8665420560747663,0.9887465940054496,0.15333333333333332
0.873177570093458,0.9891553133514986,0.15
0.8792523364485981,0.9896185286103543,0.14666666666666667
0.885233644859813,0.9901089918256131,0.14333333333333334
0.8914018691588785,0.990599455040872,0.14
0.8961682242990654,0.9909809264305177,0.13666666666666666
0.9004672897196262,0.9916621253405995,0.13333333333333333
0.9057009345794392,0.9922070844686649,0.13
0.9111214953271028,0.9928337874659401,0.12666666666666668
0.9170093457943925,0.9932697547683924,0.12333333333333334
0.9217757009345794,0.9937057220708447,0.12
0.9280373831775701,0.9940599455040872,0.11666666666666667
0.9330841121495327,0.994441416893733,0.11333333333333333
0.9371028037383178,0.9950136239782016,0.11
0.9423364485981308,0.9953405994550408,0.10666666666666667
0.9465420560747664,0.9957220708446867,0.10333333333333333
0.9506542056074766,0.9961307901907357,0.1
0.954018691588785,0.9964850136239782,0.09666666666666666
0.9585981308411214,0.996975476839237,0.09333333333333334
0.9616822429906542,0.9972479564032698,0.09
0.965607476635514,0.9976839237057221,0.08666666666666667
0.9688785046728972,0.9978474114441417,0.08333333333333333
0.9728971962616823,0.9980381471389645,0.08
0.9765420560747664,0.9982561307901907,0.07666666666666666
0.9793457943925233,0.9983106267029973,0.07333333333333333
0.9818691588785047,0.9985286103542235,0.07
0.9842056074766355,0.9988010899182561,0.06666666666666667
0.9858878504672898,0.9990463215258856,0.06333333333333334
0.9882242990654205,0.9991553133514987,0.06
0.9901869158878505,0.9992643051771117,0.056666666666666664
0.9916822429906542,0.9993188010899182,0.05333333333333334
0.9930841121495327,0.9993188010899182,0.05
0.9944859813084113,0.9993732970027248,0.04666666666666667
0.9957009345794392,0.9994550408719346,0.043333333333333335
0.9967289719626168,0.9995640326975477,0.04
0.9976635514018691,0.9997002724795641,0.03666666666666667
0.9980373831775701,0.9997547683923705,0.03333333333333333
0.9985981308411215,0.9997820163487738,0.03
0.9990654205607477,0.9998637602179836,0.02666666666666667
0.9993457943925234,0.9999182561307902,0.023333333333333334
0.9999065420560748,1.0,0.013333333333333334
1.0,1.0,0.01
